,player,pts,ast,trb,orb,drb,stl,blk,tov,g,mp,fg,fga,fg%,efg%,ft,fta,ft%
923,Jordan Goldwire,3.1,1.98,1.67,0.43,1.23,1.15,0.08,0.72,29.0,16.92,1.18,3.0,0.36,0.43,0.32,0.48,0.66
928,Anthony McHenry,3.07,1.4,2.6,0.83,1.83,1.0,0.83,0.97,33.33,17.77,1.2,2.9,0.4,0.44,0.47,0.8,0.57
945,Marquis Rankin,2.95,1.0,1.05,0.25,0.75,0.5,0.05,1.15,26.5,16.3,1.05,2.9,0.37,0.44,0.4,0.65,0.6
947,William Jeffress,2.9,0.65,2.75,0.95,1.8,0.55,0.35,0.7,23.5,19.05,0.9,3.5,0.26,0.3,0.8,1.25,0.64
958,Sterling Ledbetter,2.85,1.95,2.0,0.65,1.35,0.45,0.0,1.7,27.5,15.75,0.95,2.5,0.37,0.39,0.9,1.25,0.71
959,Eddie Odio,2.82,0.57,2.48,0.78,1.68,0.35,0.5,0.6,29.25,15.22,1.05,2.33,0.43,0.48,0.45,0.78,0.6
978,Gabriel Moton,2.7,1.0,1.45,0.3,1.2,0.45,0.05,0.9,31.5,15.25,1.0,2.4,0.4,0.49,0.3,0.55,0.56
984,Justin Moore,2.65,1.85,1.35,0.2,1.1,0.45,0.05,1.65,21.0,16.3,1.05,3.15,0.3,0.3,0.45,1.0,0.39
988,Anthony Mack,2.6,0.7,1.0,0.2,0.8,0.4,0.1,0.5,28.0,15.4,0.9,3.1,0.3,0.4,0.1,0.1,0.75
1065,Markus Sailes,2.03,1.17,1.47,0.5,0.9,0.67,0.07,0.53,22.0,15.1,0.73,1.67,0.3,0.31,0.53,1.03,0.51
1071,Greg Gantt,2.0,0.4,4.5,1.4,3.1,0.9,0.5,0.5,22.0,17.5,0.8,1.9,0.43,0.45,0.2,0.3,0.71
1072,Marques Johnson,2.0,1.2,1.6,0.2,1.4,0.3,0.2,1.4,21.0,15.1,0.7,1.8,0.38,0.45,0.4,0.7,0.57
1100,Baye Moussa Keita,1.8,0.3,3.8,2.2,1.7,0.4,0.9,0.8,32.0,15.5,0.8,1.5,0.5,0.5,0.3,0.6,0.56
